year,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89
1964,0.006278,0.007015,0.006892,0.008798,0.008787,0.01148,0.012263,0.013376,0.014352,0.015563,0.017792,0.020538,0.021709,0.022109,0.029302,0.026872,0.031204,0.034373,0.039624,0.03897,0.044557,0.049435,0.053881,0.057997,0.05878,0.069746,0.072563,0.083134,0.09702,0.112771,0.113081,0.125765,0.130069,0.152952,0.166376,0.180634,0.215093,0.211066,0.264212,0.242911
1965,0.006337,0.006624,0.007526,0.007924,0.010145,0.011594,0.011858,0.013834,0.015565,0.01612,0.017578,0.020684,0.022491,0.023955,0.025785,0.029988,0.03138,0.034467,0.035448,0.041798,0.044635,0.052238,0.05466,0.054662,0.06052,0.068547,0.078324,0.086786,0.089715,0.108669,0.111308,0.122846,0.146103,0.152328,0.1632,0.192508,0.214795,0.196721,0.238043,0.269572
1966,0.006327,0.007662,0.007388,0.007587,0.009413,0.010298,0.011547,0.012674,0.014746,0.016474,0.019561,0.019909,0.021912,0.023877,0.025483,0.030128,0.032796,0.033996,0.037622,0.040012,0.046455,0.055354,0.053136,0.061938,0.066565,0.06839,0.079833,0.085679,0.103609,0.106994,0.120511,0.123451,0.14891,0.163414,0.177045,0.185038,0.213023,0.248067,0.246638,0.255373
1967,0.006473,0.006157,0.008032,0.00893,0.010269,0.010709,0.012048,0.01432,0.014365,0.016145,0.017742,0.020309,0.02188,0.025863,0.026197,0.02861,0.032493,0.035086,0.038885,0.041986,0.045621,0.051878,0.053043,0.057922,0.065131,0.070524,0.072386,0.085518,0.089682,0.096463,0.109334,0.121095,0.129401,0.146794,0.147929,0.166804,0.197793,0.209308,0.236293,0.247961
1968,0.005608,0.006516,0.006627,0.008137,0.008694,0.010478,0.010581,0.012194,0.012953,0.017648,0.016498,0.019389,0.021869,0.022942,0.025621,0.029001,0.031979,0.033134,0.036041,0.043268,0.04301,0.050164,0.051069,0.056651,0.060858,0.066408,0.069077,0.08315,0.090813,0.094578,0.106364,0.118591,0.12713,0.150225,0.150617,0.166442,0.194797,0.20568,0.216898,0.247509
1969,0.005555,0.006237,0.007916,0.007828,0.009512,0.008978,0.012041,0.012939,0.014793,0.015109,0.015812,0.019897,0.021996,0.023405,0.025524,0.030746,0.031788,0.031229,0.036676,0.044337,0.047015,0.050984,0.052709,0.060843,0.063476,0.064814,0.075336,0.077951,0.086286,0.09478,0.108286,0.117419,0.125219,0.141217,0.146936,0.163953,0.191235,0.192023,0.225545,0.229654
1970,0.005582,0.007896,0.007233,0.008697,0.009554,0.010347,0.010861,0.01282,0.013745,0.016094,0.01621,0.019663,0.019183,0.022375,0.026891,0.02905,0.029023,0.032579,0.036091,0.041685,0.046487,0.048494,0.057109,0.058585,0.062947,0.06663,0.07114,0.078101,0.08316,0.094665,0.103537,0.101525,0.125906,0.134523,0.149173,0.153257,0.178086,0.198038,0.213739,0.241973
1971,0.006727,0.008046,0.008637,0.00805,0.008541,0.010386,0.0116,0.012541,0.015121,0.015216,0.016557,0.018118,0.023468,0.02445,0.026021,0.029622,0.030138,0.033843,0.037518,0.039266,0.042993,0.046711,0.055276,0.05746,0.062336,0.063146,0.067501,0.080573,0.086676,0.094676,0.101972,0.115366,0.131214,0.12973,0.149497,0.170344,0.181562,0.224803,0.200269,0.236717
1972,0.007003,0.007392,0.007944,0.009867,0.009552,0.010455,0.010564,0.012353,0.014371,0.015674,0.01707,0.018799,0.022437,0.024508,0.026865,0.03028,0.033608,0.034069,0.040951,0.040341,0.046856,0.049396,0.054971,0.057137,0.066349,0.074427,0.070349,0.080313,0.088118,0.098694,0.101528,0.113062,0.118495,0.143173,0.141649,0.149785,0.18835,0.181143,0.192931,0.233636
1973,0.007024,0.008049,0.008099,0.008434,0.009188,0.010592,0.011787,0.013463,0.014041,0.015496,0.016262,0.019874,0.02099,0.023719,0.025384,0.029145,0.032242,0.035991,0.036636,0.042193,0.046807,0.049949,0.051092,0.058289,0.064518,0.06969,0.076414,0.077816,0.086844,0.094093,0.102886,0.114624,0.125076,0.130621,0.143255,0.171492,0.176042,0.201399,0.194363,0.230012
1974,0.006112,0.006933,0.008285,0.008792,0.010136,0.011018,0.011219,0.013808,0.014563,0.015822,0.01829,0.019664,0.020991,0.022358,0.024656,0.028169,0.030533,0.033285,0.038053,0.040355,0.047436,0.048415,0.055563,0.061535,0.065469,0.066968,0.077722,0.081493,0.09265,0.099746,0.10651,0.115673,0.124134,0.143347,0.14571,0.16456,0.184213,0.194639,0.212335,0.230276
1975,0.006839,0.006885,0.008497,0.010362,0.009311,0.009812,0.013492,0.012079,0.013647,0.014273,0.01765,0.01901,0.019746,0.022848,0.023893,0.028838,0.031322,0.031915,0.0345,0.040437,0.04254,0.047213,0.052643,0.057329,0.065761,0.066259,0.07575,0.083975,0.083731,0.095024,0.102498,0.113007,0.120827,0.121837,0.145639,0.150701,0.185823,0.183486,0.211717,0.223866
1976,0.007394,0.007949,0.007674,0.009392,0.012078,0.011665,0.011691,0.013446,0.013781,0.01601,0.017637,0.019544,0.021733,0.024402,0.025154,0.027325,0.031702,0.033665,0.037324,0.041102,0.046432,0.050589,0.053527,0.055152,0.063737,0.071306,0.078222,0.08261,0.09336,0.103505,0.10648,0.115532,0.121754,0.140792,0.161661,0.178906,0.190069,0.202572,0.240474,0.242431
1977,0.006059,0.007126,0.008648,0.008832,0.009774,0.010409,0.011078,0.013176,0.013932,0.015483,0.016661,0.017965,0.021018,0.022222,0.023592,0.025069,0.030337,0.031184,0.035694,0.039196,0.045394,0.051121,0.052321,0.056898,0.060999,0.067389,0.069993,0.081735,0.080493,0.086034,0.093705,0.104487,0.112511,0.120556,0.132969,0.154175,0.157679,0.192353,0.18798,0.222954
1978,0.006561,0.006934,0.007328,0.008575,0.009091,0.01041,0.011535,0.013585,0.014817,0.015266,0.017492,0.021146,0.020706,0.021962,0.023456,0.02685,0.031868,0.03377,0.036916,0.041136,0.04605,0.048181,0.054037,0.056611,0.064483,0.068464,0.076498,0.077459,0.088,0.094219,0.107602,0.107427,0.118483,0.13578,0.145959,0.160505,0.171923,0.180923,0.186817,0.203595
1979,0.006191,0.007896,0.008159,0.009026,0.009517,0.011695,0.011735,0.014476,0.015034,0.016914,0.017149,0.019884,0.021148,0.022379,0.024045,0.02664,0.028532,0.032311,0.036606,0.040592,0.045129,0.050731,0.052235,0.057791,0.06409,0.069288,0.078558,0.08214,0.088257,0.099714,0.106132,0.113753,0.129283,0.144951,0.151238,0.149248,0.179982,0.191259,0.207649,0.240801
1980,0.006332,0.007532,0.007996,0.00908,0.009517,0.010814,0.012059,0.013731,0.014549,0.016976,0.018901,0.019287,0.021997,0.02467,0.025356,0.027189,0.031934,0.032084,0.03865,0.038641,0.047446,0.046646,0.054993,0.058518,0.067328,0.070883,0.074275,0.087049,0.09142,0.103155,0.109863,0.115184,0.119353,0.135944,0.138675,0.165347,0.170875,0.187847,0.196471,0.238752
1981,0.006556,0.006836,0.008152,0.008294,0.009985,0.011099,0.010945,0.012649,0.016599,0.016622,0.019248,0.019034,0.021634,0.024882,0.02607,0.027889,0.029353,0.032523,0.037953,0.040233,0.044182,0.051307,0.05316,0.057853,0.062647,0.070476,0.077097,0.085393,0.096186,0.099811,0.112219,0.12229,0.119568,0.136264,0.150649,0.153242,0.180085,0.177883,0.210054,0.229376
1982,0.005909,0.007915,0.008969,0.008639,0.009467,0.011367,0.011413,0.013487,0.013501,0.017297,0.01655,0.01975,0.019228,0.022544,0.025578,0.026683,0.029489,0.03077,0.035914,0.037428,0.041836,0.047392,0.051209,0.058902,0.061285,0.068006,0.075768,0.079107,0.09326,0.095571,0.107679,0.108323,0.123537,0.135297,0.138088,0.151268,0.177535,0.175039,0.203078,0.205762
1983,0.006777,0.007098,0.008018,0.009007,0.009023,0.012286,0.011994,0.012387,0.013893,0.015673,0.016686,0.018595,0.022481,0.024972,0.027634,0.029064,0.031659,0.034214,0.034824,0.040427,0.041469,0.045789,0.050144,0.057058,0.064143,0.070701,0.076357,0.086246,0.085035,0.094523,0.105362,0.116349,0.114976,0.130682,0.145358,0.160675,0.177691,0.193743,0.199986,0.22688
1984,0.005915,0.008205,0.008156,0.008158,0.010736,0.010277,0.010915,0.012983,0.013745,0.017079,0.018594,0.018792,0.021648,0.02354,0.025679,0.027464,0.028649,0.034642,0.034557,0.038034,0.043795,0.045639,0.050067,0.054895,0.061507,0.06917,0.077062,0.083311,0.086562,0.095638,0.099897,0.115753,0.125908,0.129309,0.141424,0.159806,0.169259,0.184383,0.204015,0.207522
1985,0.006003,0.007199,0.008501,0.009271,0.009698,0.010134,0.012446,0.013523,0.014182,0.015828,0.017536,0.020156,0.019378,0.023392,0.026721,0.027915,0.032551,0.035017,0.036494,0.03643,0.043463,0.045302,0.047019,0.056796,0.06288,0.0675,0.07271,0.081169,0.089741,0.097311,0.106664,0.115619,0.123771,0.128911,0.137788,0.155448,0.177806,0.195706,0.202642,0.208351
